ID,STATE,SOURCE,DESTINATION,BUS_NAME,BUS_TYPE,DEPARTING_TIME,ARRIVING_TIME,DURATION,STAR_RATING,PRICE,SEATS_AVAILABLE,BUS_CATEGORY,AC_TYPE,STAR_RANGE
159,Kerala,Kozhikode,Bangalore,"P K Travels","A/C Sleeper (2+1)",20:00,06:00,"07h 05m",4.2,1100,32,private,AC,"4 above"
160,Kerala,Kozhikode,Bangalore,"NS Transports","VE A/C Sleeper (2+1)",21:16,06:30,"07h 05m",4.2,1045,34,private,AC,"4 above"
161,Kerala,Kozhikode,Bangalore,"DLT BUS","A/C Sleeper (2+1)",21:45,06:30,"07h 05m",4,1100,24,private,AC,"4 above"
162,Kerala,Kozhikode,Bangalore,"Suraj Holidays","VE A/C Sleeper (2+1)",22:00,07:15,"07h 05m",4,950,28,private,AC,"4 above"
163,Kerala,Kozhikode,Bangalore,"National travels and logistics","NON A/C Sleeper (2+1)",20:45,06:15,"07h 05m",3.9,799,21,private,AC,3-4
164,Kerala,Kozhikode,Bangalore,"P K Travels","A/C Sleeper (2+1)",21:30,06:30,"07h 05m",3.8,950,28,private,AC,3-4
165,Kerala,Kozhikode,Bangalore,"Silver Line Travels","NON A/C Semi Sleeper (2+2)",20:30,05:45,"07h 05m",4.2,699,40,private,AC,"4 above"
166,Kerala,Kozhikode,Bangalore,"NS Transports","Non A/C Seater / Sleeper (2+1)",19:30,04:30,"07h 05m",3.9,760,34,private,"NON AC",3-4
167,Kerala,Kozhikode,Bangalore,"DA Transports","A/C Sleeper (2+1)",21:50,06:45,"07h 05m",3.7,999,28,private,AC,3-4
168,Kerala,Kozhikode,Bangalore,"A1 Travels","Non A/C Seater / Sleeper (2+1)",21:30,06:30,"07h 05m",3.7,700,39,private,"NON AC",3-4
169,Kerala,Kozhikode,Bangalore,"SAAM BUS","Bharat Benz A/C Sleeper (2+1)",20:30,06:15,"07h 05m",3.9,832,29,private,AC,3-4
170,Kerala,Kozhikode,Bangalore,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)",21:10,07:15,"07h 05m",3.4,999,17,private,AC,3-4
171,Kerala,Kozhikode,Bangalore,"SKS Tourist Corporation (REGD)","A/C Sleeper (2+1)",21:30,06:30,"07h 05m",3.6,899,28,private,AC,3-4
172,Kerala,Kozhikode,Bangalore,"SURAJ TRAVEL HOUSE","VE A/C Seater / Sleeper (2+1)",20:45,06:00,"07h 05m",3.7,700,24,private,AC,3-4
173,Kerala,Kozhikode,Bangalore,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)",21:15,07:15,"07h 05m",4.1,900,41,private,AC,"4 above"
174,Kerala,Kozhikode,Bangalore,"Suraj Holidays","NON AC Seater / Sleeper 2+1",21:00,05:55,"07h 05m",3.2,750,32,private,AC,3-4
175,Kerala,Kozhikode,Bangalore,"SKS Tours & Travels","A/C Sleeper (2+1)",21:00,06:00,"07h 05m",3.7,899,26,private,AC,3-4
176,Kerala,Kozhikode,Bangalore,"Bharathi Travels","A/C Sleeper (2+1)",15:00,23:30,"07h 05m",2.8,1290,28,private,AC,2-3
177,Kerala,Kozhikode,Bangalore,"Orange Tours And Travels","Bharat Benz A/C Sleeper (2+1)",14:00,23:30,"07h 05m",2.9,1800,29,private,AC,2-3
178,Kerala,Kozhikode,Bangalore,"Bharathi Travels","A/C Sleeper (2+1)",20:50,05:35,"07h 05m",2.2,890,24,private,AC,2-3
179,Kerala,Kozhikode,Bangalore,"NS Transports","NON A/C Sleeper (2+1)",22:00,07:05,"07h 05m",4.1,760,35,private,AC,"4 above"
180,Kerala,Kozhikode,Bangalore,"P K Travels","Non A/C Seater / Sleeper (2+1)",21:00,06:00,"07h 05m",4.1,700,40,private,"NON AC","4 above"
181,Kerala,Kozhikode,Bangalore,"SRS Travels","A/C Sleeper (2+1)",22:00,06:30,"07h 05m",2.8,930,30,private,AC,2-3
182,Kerala,Kozhikode,Bangalore,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)",13:30,22:45,"07h 05m",3.4,1800,19,private,AC,3-4
183,Kerala,Kozhikode,Bangalore,"A1 Travels","A/C Seater / Sleeper (2+1)",22:30,06:30,"07h 05m",3,900,41,private,AC,3-4
184,Kerala,Kozhikode,Bangalore,"RAVINA TRAVELS","A/C Sleeper (2+1)",14:35,23:35,"07h 05m",2.9,1079,24,private,AC,2-3
185,Kerala,Kozhikode,Bangalore,"National travels and logistics","A/C Sleeper (2+1)",21:15,06:15,"07h 05m",3.9,2290,32,private,AC,3-4
186,Kerala,Kozhikode,Bangalore,"Vijay Lines","A/C Seater / Sleeper (2+1)",22:30,08:50,"07h 05m",1.8,999,40,private,AC,1-2
187,Kerala,Kozhikode,Bangalore,"Vijay Lines","A/C Seater / Sleeper (2+1)",21:00,07:10,"07h 05m",1.8,699,40,private,AC,1-2
188,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 425","Super Deluxe Non AC Seater Air Bus (2+2)",00:20,04:10,"03h 50m",1.7,268,38,Government,"NON AC",1-2
189,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 528","Super Deluxe Non AC Seater Air Bus (2+2)",00:45,04:40,"03h 50m",2.8,309,38,Government,"NON AC",2-3
190,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2383","Low Floor AC Seater 2+2",00:55,06:10,"03h 50m",2.8,383,30,Government,AC,2-3
191,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1124","Super Deluxe Non AC Seater Air Bus (2+2)",01:05,05:45,"03h 50m",2.9,309,38,Government,"NON AC",2-3
192,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1858","Low Floor AC Seater 2+2",02:39,07:50,"03h 50m",2.7,383,31,Government,AC,2-3
193,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 325","Super Fast Non AC Seater (2+3)",03:15,08:35,"03h 50m",2.8,269,49,Government,"NON AC",2-3
194,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 500","Super Deluxe Non AC Seater Air Bus (2+2)",03:30,07:25,"03h 50m",2.9,309,39,Government,"NON AC",2-3
195,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2386","Low Floor AC Seater 2+2",04:28,10:09,"03h 50m",2.8,383,31,Government,AC,2-3
196,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2717","Super Fast Non AC Seater (2+3)",05:19,11:05,"03h 50m",2.8,209,43,Government,"NON AC",2-3
197,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1869","Low Floor AC Seater 2+2",06:34,12:00,"03h 50m",4.2,383,31,Government,AC,"4 above"
198,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 247","Super Fast Non AC Seater (2+3)",06:34,11:50,"03h 50m",2.8,230,49,Government,"NON AC",2-3
199,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 691","Super Fast Non AC Seater (2+3)",07:24,13:25,"03h 50m",2.8,269,49,Government,"NON AC",2-3
200,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 834","Super Fast Non AC Seater (2+3)",07:54,12:45,"03h 50m",2.5,220,50,Government,"NON AC",2-3
201,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1874","Low Floor AC Seater 2+2",08:54,14:25,"03h 50m",4,383,29,Government,AC,"4 above"
202,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 563","Super Deluxe Non AC Seater Air Bus (2+2)",09:40,14:40,"03h 50m",2.8,309,37,Government,"NON AC",2-3
203,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2381","Low Floor AC Seater 2+2",10:02,15:08,"03h 50m",2.8,383,30,Government,AC,2-3
204,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1888","Low Floor AC Seater 2+2",13:09,18:45,"03h 50m",3.6,383,31,Government,AC,3-4
205,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 780","Super Fast Non AC Seater (2+3)",13:20,19:10,"03h 50m",2.8,269,50,Government,"NON AC",2-3
206,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 277","Super Fast Non AC Seater (2+3)",13:25,18:55,"03h 50m",2.9,269,49,Government,"NON AC",2-3
207,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 722","Super Fast Non AC Seater (2+3)",13:34,19:25,"03h 50m",2.8,269,50,Government,"NON AC",2-3
208,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2385","Low Floor AC Seater 2+2",14:59,20:45,"03h 50m",2.8,383,31,Government,AC,2-3
209,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1997","Swift Deluxe Non AC Air Bus (2+2)",15:25,19:50,"03h 50m",3.5,278,37,Government,"NON AC",3-4
210,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2711","Super Fast Non AC Seater (2+3)",16:00,21:30,"03h 50m",2.8,269,50,Government,"NON AC",2-3
211,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 765","Super Fast Non AC Seater (2+3)",16:30,22:20,"03h 50m",2.8,269,50,Government,"NON AC",2-3
212,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 831","Super Fast Non AC Seater (2+3)",16:35,22:25,"03h 50m",1.7,272,50,Government,"NON AC",1-2
213,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1867","Low Floor AC Seater 2+2",16:59,22:00,"03h 50m",1.9,383,31,Government,AC,1-2
214,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 833","Super Fast Non AC Seater (2+3)",17:00,22:15,"03h 50m",3.5,230,50,Government,"NON AC",3-4
215,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2572","Super Fast Non AC Seater (2+3)",17:10,23:50,"03h 50m",2.8,261,43,Government,"NON AC",2-3
216,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 723","Super Fast Non AC Seater (2+3)",17:10,22:45,"03h 50m",3.6,269,50,Government,"NON AC",3-4
217,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 74","Swift Deluxe Non AC Air Bus (2+2)",17:15,21:55,"03h 50m",2.4,309,39,Government,"NON AC",2-3
218,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2569","Super Fast Non AC Seater (2+3)",18:00,00:35,"03h 50m",2.8,261,40,Government,"NON AC",2-3
219,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 549","Super Deluxe Non AC Seater Air Bus (2+2)",18:05,22:15,"03h 50m",3.1,309,36,Government,"NON AC",3-4
220,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 665","Super Fast Non AC Seater (2+3)",18:20,00:15,"03h 50m",2.8,269,50,Government,"NON AC",2-3
221,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2517","Swift Deluxe Non AC Air Bus (2+2)",18:36,23:16,"03h 50m",2.8,309,41,Government,"NON AC",2-3
222,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 588","Super Deluxe Non AC Seater Air Bus (2+2)",18:45,00:00,"03h 50m",2.2,293,39,Government,"NON AC",2-3
223,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 699","Super Fast Non AC Seater (2+3)",18:59,00:45,"03h 50m",2.8,255,50,Government,"NON AC",2-3
224,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1211","AC MULTI AXLE",19:10,00:05,"03h 50m",2.9,494,45,Government,AC,2-3
225,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2367","Low Floor AC Seater 2+2",19:14,00:30,"03h 50m",2.8,383,31,Government,AC,2-3
226,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1703","Super Fast Non AC Seater (2+3)",19:41,01:25,"03h 50m",2.8,255,53,Government,"NON AC",2-3
227,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 486","Super Deluxe Non AC Seater Air Bus (2+2)",20:05,00:30,"03h 50m",1.1,309,39,Government,"NON AC",1-2
228,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2131","Super Deluxe Non AC Seater Air Bus (2+2)",20:29,01:50,"03h 50m",2.8,288,38,Government,"NON AC",2-3
229,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1882","Low Floor AC Seater 2+2",21:14,02:30,"03h 50m",3.8,383,31,Government,AC,3-4
230,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 570","Super Deluxe Non AC Seater Air Bus (2+2)",21:20,01:45,"03h 50m",2.7,309,39,Government,"NON AC",2-3
231,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 915","Super Fast Non AC Seater (2+3)",21:35,03:10,"03h 50m",2.8,261,38,Government,"NON AC",2-3
232,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 352","Super Fast Non AC Seater (2+3)",21:46,03:10,"03h 50m",4.6,269,50,Government,"NON AC","4 above"
233,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 2071","Super Deluxe Non AC Seater Air Bus (2+2)",22:10,02:30,"03h 50m",3.7,268,39,Government,"NON AC",3-4
234,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1028","Super Fast Non AC Seater (2+3)",22:10,03:30,"03h 50m",2.8,269,50,Government,"NON AC",2-3
235,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 43","Swift Deluxe Non AC Air Bus (2+2)",22:15,03:21,"03h 50m",3,309,41,Government,"NON AC",3-4
236,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 408","Super Deluxe Non AC Seater Air Bus (2+2)",22:30,02:45,"03h 50m",2.8,299,39,Government,"NON AC",2-3
237,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 697","Super Fast Non AC Seater (2+3)",22:34,03:35,"03h 50m",3.6,231,50,Government,"NON AC",3-4
238,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 667","Super Fast Non AC Seater (2+3)",22:35,02:30,"03h 50m",2,230,50,Government,"NON AC",2-3
239,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 368","AC MULTI AXLE",22:50,03:05,"03h 50m",2.9,494,46,Government,AC,2-3
240,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 47","Swift Deluxe Non AC Air Bus (2+2)",22:55,03:52,"03h 50m",3.1,309,41,Government,"NON AC",3-4
241,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 1845","Low Floor AC Seater 2+2",23:04,04:10,"03h 50m",2.8,383,31,Government,AC,2-3
242,Kerala,Ernakulam,Kozhikode,"KSRTC (Kerala) - 431","Super Fast Non AC Seater (2+3)",23:15,04:45,"03h 50m",2.8,269,49,Government,"NON AC",2-3
243,Kerala,Ernakulam,Kozhikode,"BLM Transports","A/C Sleeper (2+1)",00:55,05:00,"03h 50m",3.2,941,27,private,AC,3-4
244,Kerala,Ernakulam,Kozhikode,"A1 Travels","A/C Seater / Sleeper (2+1)",01:30,07:00,"03h 50m",3,600,43,private,AC,3-4
245,Kerala,Ernakulam,Kozhikode,"Shajees Motors","A/C Semi Sleeper (2+2)",19:30,00:40,"03h 50m",3.3,600,27,private,AC,3-4
246,Kerala,Ernakulam,Kozhikode,"Ubc travels","A/C Semi Sleeper (2+2)",20:40,01:00,"03h 50m",3.3,700,41,private,AC,3-4
247,Kerala,Ernakulam,Kozhikode,"Ubc travels","A/C Seater/Sleeper (2+1)",20:45,03:00,"03h 50m",4,900,48,private,AC,"4 above"
248,Kerala,Ernakulam,Kozhikode,"Kalpaka Travels 1","A/C Sleeper (2+1)",20:55,02:30,"03h 50m",5,800,30,private,AC,"4 above"
249,Kerala,Ernakulam,Kozhikode,"Sheraton Tours and Travels","A/C Seater/Sleeper (2+1)",21:00,01:45,"03h 50m",4.2,480,48,private,AC,"4 above"
250,Kerala,Ernakulam,Kozhikode,"Cochin Express","A/C Sleeper (2+1)",21:15,02:30,"03h 50m",4.4,900,22,private,AC,"4 above"
251,Kerala,Ernakulam,Kozhikode,"Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)",21:15,02:20,"03h 50m",4.4,667,49,private,AC,"4 above"
252,Kerala,Ernakulam,Kozhikode,"Madhavi Travels","A/C Semi Sleeper (2+2)",21:30,02:15,"03h 50m",4.6,799,32,private,AC,"4 above"
253,Kerala,Ernakulam,Kozhikode,"UFO Bus","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)",21:30,02:45,"03h 50m",4.3,630,46,private,AC,"4 above"
254,Kerala,Ernakulam,Kozhikode,"Sonia Travels","A/C Semi Sleeper (2+2)",21:30,02:30,"03h 50m",3.8,600,35,private,AC,3-4
255,Kerala,Ernakulam,Kozhikode,"Madhavi Travels","A/C Sleeper (2+1)",21:40,02:35,"03h 50m",4.2,899,32,private,AC,"4 above"
256,Kerala,Ernakulam,Kozhikode,"UFO Bus","A/C Seater Push Back (2+2)",21:45,02:40,"03h 50m",3.7,620,40,private,AC,3-4
257,Kerala,Ernakulam,Kozhikode,"Arya Travels","Volvo Multi-Axle A/C Semi Sleeper (2+2)",21:45,03:16,"03h 50m",3.1,649,34,private,AC,3-4
258,Kerala,Ernakulam,Kozhikode,"Surya Connect","Volvo A/C Semi Sleeper (2+2)",22:00,02:10,"03h 50m",3.7,630,30,private,AC,3-4
259,Kerala,Ernakulam,Kozhikode,"Kalpaka Travels 1","A/C Semi Sleeper (2+2)",22:00,03:00,"03h 50m",4.5,600,40,private,AC,"4 above"
260,Kerala,Ernakulam,Kozhikode,"Sonia Travels","A/C Seater/Sleeper (2+1)",22:00,02:29,"03h 50m",3.8,700,40,private,AC,3-4
261,Kerala,Ernakulam,Kozhikode,"Madhavi Travels","A/C Semi Sleeper (2+2)",22:10,03:35,"03h 50m",3,649,36,private,AC,3-4
262,Kerala,Ernakulam,Kozhikode,"EMERALD TRAVELS","Bharat Benz A/C Semi Sleeper (2+2)",23:30,04:30,"03h 50m",3.9,700,36,private,AC,3-4
263,Kerala,Ernakulam,Kozhikode,"Madhavi Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)",23:59,04:50,"03h 50m",4.4,899,44,private,AC,"4 above"
264,Kerala,Ernakulam,Kozhikode,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)",23:59,05:30,"03h 50m",2.8,900,42,private,AC,2-3
265,Kerala,Ernakulam,Kozhikode,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)",23:59,04:30,"03h 50m",2.4,900,25,private,AC,2-3
266,Kerala,Ernakulam,Kozhikode,"A1 Travels","Bharat Benz A/C Seater /Sleeper (2+1)",23:59,05:00,"03h 50m",2.6,800,42,private,AC,2-3
267,Kerala,Ernakulam,Kozhikode,"Galaxy Tours","2+1 Air Suspension A/C Seater / Sleeper",01:15,06:00,"03h 50m",2.8,650,1,private,AC,2-3
268,Kerala,Ernakulam,Kozhikode,"Galaxy Tours","A/C Semi Sleeper (2+2)",01:15,06:00,"03h 50m",2.3,800,16,private,AC,2-3
269,Kerala,Ernakulam,Kozhikode,"Orange Tours And Travels","Volvo Multi-Axle Sleeper A/C (2+1)",20:00,23:59,"03h 50m",3,1500,41,private,AC,3-4
270,Kerala,Ernakulam,Kozhikode,"Adrin Travels","A/C Seater/Sleeper (2+1)",21:00,02:00,"03h 50m",4.9,1000,38,private,AC,"4 above"
271,Kerala,Ernakulam,Kozhikode,"Arya Travels","A/C Sleeper (2+1)",21:45,03:15,"03h 50m",3.1,1249,23,private,AC,3-4
272,Kerala,Ernakulam,Kozhikode,"Madhavi Travels","A/C Sleeper (2+1)",22:00,02:45,"03h 50m",4.8,1189,24,private,AC,"4 above"
273,Kerala,Ernakulam,Kozhikode,"LIYAS TOURS","Bharat Benz A/C Sleeper (2+1)",22:40,03:40,"03h 50m",4.4,1149,18,private,AC,"4 above"
274,Kerala,Ernakulam,Kozhikode,"Madhavi Travels","A/C Sleeper (2+1)",23:59,04:30,"03h 50m",3.1,999,23,private,AC,3-4
275,Kerala,Ernakulam,Kozhikode,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)",22:10,03:51,"03h 50m",2.4,1000,19,private,AC,2-3
276,Kerala,Ernakulam,Kozhikode,"A1 Travels","Bharat Benz A/C Sleeper (2+1)",23:45,04:00,"03h 50m",2.3,1200,36,private,AC,2-3
277,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 561","Super Deluxe Non AC Seater Air Bus (2+2)",00:50,07:30,"06h 40m",3.6,306,37,Government,"NON AC",3-4
278,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 1377","AC MULTI AXLE",01:10,05:40,"06h 40m",3.8,494,42,Government,AC,3-4
279,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 811","Super Fast Non AC Seater (2+3)",02:20,08:25,"06h 40m",4.9,285,50,Government,"NON AC","4 above"
280,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 368","AC MULTI AXLE",03:05,08:05,"06h 40m",3.8,494,42,Government,AC,3-4
281,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 1126","Super Fast Non AC Seater (2+3)",03:16,09:31,"06h 40m",4.1,273,43,Government,"NON AC","4 above"
282,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 2471","Garuda Premium",04:00,09:05,"06h 40m",3.8,1212,25,Government,AC,3-4
283,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 1127","Super Fast Non AC Seater (2+3)",05:01,11:16,"06h 40m",4.1,273,32,Government,"NON AC","4 above"
284,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 788","Super Fast Non AC Seater (2+3)",07:00,12:45,"06h 40m",4.1,285,43,Government,"NON AC","4 above"
285,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 2132","Swift Deluxe Non AC Air Bus (2+2)",07:32,12:59,"06h 40m",4.5,356,38,Government,"NON AC","4 above"
286,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 580","Super Deluxe Non AC Seater Air Bus (2+2)",08:06,13:26,"06h 40m",3.8,306,34,Government,"NON AC",3-4
287,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 983","Super Fast Non AC Seater (2+3)",08:15,14:45,"06h 40m",3.8,266,43,Government,"NON AC",3-4
288,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 53","SWIFT-GARUDA A/C SEATER BUS",08:29,13:20,"06h 40m",3.1,391,34,Government,AC,3-4
289,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 791","Super Fast Non AC Seater (2+3)",08:45,14:15,"06h 40m",3.8,285,49,Government,"NON AC",3-4
290,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 796","Super Fast Non AC Seater (2+3)",09:10,14:55,"06h 40m",4.3,285,50,Government,"NON AC","4 above"
291,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 579","Super Deluxe Non AC Seater Air Bus (2+2)",10:00,15:20,"06h 40m",2.5,306,38,Government,"NON AC",2-3
292,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 709","Super Fast Non AC Seater (2+3)",10:30,16:30,"06h 40m",3.4,285,50,Government,"NON AC",3-4
293,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 932","Super Fast Non AC Seater (2+3)",11:15,17:00,"06h 40m",3.8,273,43,Government,"NON AC",3-4
294,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 55","SWIFT-GARUDA A/C SEATER BUS",12:02,17:05,"06h 40m",3.3,391,39,Government,AC,3-4
295,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 1076","Super Fast Non AC Seater (2+3)",13:00,19:15,"06h 40m",4,285,49,Government,"NON AC","4 above"
296,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 805","Super Fast Non AC Seater (2+3)",13:32,18:42,"06h 40m",3.8,285,50,Government,"NON AC",3-4
297,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 897","Super Fast Non AC Seater (2+3)",15:01,21:30,"06h 40m",4.1,273,43,Government,"NON AC","4 above"
298,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 708","Super Fast Non AC Seater (2+3)",16:01,21:35,"06h 40m",3.8,285,50,Government,"NON AC",3-4
299,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 898","Super Fast Non AC Seater (2+3)",16:30,22:15,"06h 40m",4.1,273,43,Government,"NON AC","4 above"
300,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 578","Super Deluxe Non AC Seater Air Bus (2+2)",18:00,01:20,"06h 40m",3.8,350,36,Government,"NON AC",3-4
301,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 72","SWIFT-GARUDA A/C SEATER BUS",19:00,00:30,"06h 40m",3.8,452,38,Government,AC,3-4
302,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 1583","Super Deluxe Non AC Seater Air Bus (2+2)",20:02,02:01,"06h 40m",3.8,419,37,Government,"NON AC",3-4
303,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 234","Swift Deluxe Non AC Air Bus (2+2)",21:00,03:30,"06h 40m",3.8,398,30,Government,"NON AC",3-4
304,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 1584","Super Deluxe Non AC Seater Air Bus (2+2)",21:29,03:33,"06h 40m",3.8,419,38,Government,"NON AC",3-4
305,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 50","Swift Deluxe Non AC Air Bus (2+2)",22:06,04:01,"06h 40m",4,419,39,Government,"NON AC","4 above"
306,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 549","Super Deluxe Non AC Seater Air Bus (2+2)",22:15,03:55,"06h 40m",3.8,419,37,Government,"NON AC",3-4
307,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 719","Super Fast Non AC Seater (2+3)",23:00,05:40,"06h 40m",4,319,48,Government,"NON AC","4 above"
308,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 96","Swift Deluxe Non AC Air Bus (2+2)",23:05,04:10,"06h 40m",3.8,356,40,Government,"NON AC",3-4
309,Kerala,Kozhikode,Mysore,"KSRTC (Kerala) - 170","Swift Deluxe Non AC Air Bus (2+2)",23:50,04:20,"06h 40m",2.6,356,38,Government,"NON AC",2-3
310,Kerala,Kozhikode,Mysore,"LIYAS TOURS","Bharat Benz A/C Sleeper (2+1)",03:40,08:00,"06h 40m",3.3,699,25,private,AC,3-4
311,Kerala,Kozhikode,Mysore,"A1 Travels","Bharat Benz A/C Sleeper (2+1)",04:00,08:15,"06h 40m",3.5,800,36,private,AC,3-4
312,Kerala,Kozhikode,Mysore,"Kyros Connect","Bharat Benz A/C Semi Sleeper (2+2)",12:15,18:45,"06h 40m",4.6,599,38,private,AC,"4 above"
313,Kerala,Kozhikode,Mysore,"Suraj Holidays","NON AC Seater / Sleeper 2+1",21:00,03:00,"06h 40m",3.9,750,32,private,AC,3-4
314,Kerala,Kozhikode,Mysore,"A1 Travels","Non A/C Seater / Sleeper (2+1)",21:30,04:00,"06h 40m",3.3,700,39,private,"NON AC",3-4
315,Kerala,Kozhikode,Mysore,"Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)",03:30,09:00,"06h 40m",2.7,600,25,private,AC,2-3
316,Kerala,Kozhikode,Mysore,"National travels and logistics","NON A/C Sleeper (2+1)",20:45,04:00,"06h 40m",2.1,799,24,private,AC,2-3
317,Kerala,Kozhikode,Mysore,"Orange Tours And Travels","Bharat Benz A/C Sleeper (2+1)",14:00,20:30,"06h 40m",3.4,1200,30,private,AC,3-4
